"nr","label"
1342,0.01449518941426522
1344,5.29755953999824E-5
1345,0.060164571537438975
1349,6.730328012277039E-5
1354,0.08191600425255144
1356,0.01935150945436725
1359,0.9239362482083723
1364,3.7277915572068616E-5
1371,0.0034048076280738682
1381,0.023148079380224475
1382,0.006633053474455278
1401,0.021888709468814296
1409,6.958463484160369E-4
1411,0.01893624485861198
1412,0.0011043602982787845
1423,0.0039238910541951316
1425,0.14078653518789008
1429,0.012049859949689998
1431,0.03804799406610268
1447,5.758469999146422E-4
1448,0.2408379003502964
1454,0.08727822668656027
1460,4.6830187498605425E-5
1462,0.017364960240771922
1466,8.902173132115255E-5
1470,4.1596765301512855E-6
1472,0.023947906658609193
1479,9.428410193463705E-8
1481,0.012142439759260328
1488,2.0150593248930868E-5
1490,0.11309613167192589
1492,8.175181838183618E-7
1500,0.09494809116883082
1501,0.011336040387990194
1502,0.006326981412831053
1503,0.0011822458956548454
1507,0.03975863375123155
1509,0.002951444244961558
1513,0.04153143362880401
1519,1.8631170810521938E-5
1527,0.36698146822893835
1537,0.008332505861345233
1539,0.03823664984244262
1554,0.39330708656100893
1565,0.10045754078403803
1566,0.6353358818831525
1569,0.04625648187305547
1573,7.753321430125783E-5
1580,0.0010532551856847576
1597,0.05293348353717674
1598,0.05929067467164629
1604,5.210327391847596E-4
1609,0.05985031675070259
1611,0.1979394890474903
1612,0.03300402922369812
1613,0.0010084352477312797
1626,0.24745243833813896
1634,0.40279138790376146
1635,0.06619481596225722
1643,0.005977862915858449
1645,0.2912551135554802
1648,0.029126437109000532
1654,0.0011304947791478128
1658,0.17960732579977903
1659,0.056662955521565264
1667,0.01018298132266261
1681,8.312952048042901E-4
1683,0.15456049798084692
1687,0.013693246085210395
1692,0.03656974444291765
1693,0.23777131906169127
1694,0.07662940314277719
1696,0.6144302887202852
1700,0.07624301722220451
1702,0.058445313433958715
1705,0.4701773065445995
1706,0.008781235928857635
1707,0.5129367968192629
1709,0.39167184833811286
1721,3.3236437910364115E-7
1723,0.3658156388701603
1726,0.0040943281782367
1727,0.22821756914532995
1729,0.013673377379162339
1734,0.029833378636337945
1757,4.3337112796875805E-5
1759,0.05168426420131259
1766,0.3857867182164845
1769,0.0013962728317650137
1775,0.2640317347573803
1778,0.04910085333817797
1790,9.443151838284636E-4
1801,0.329438872987134
1803,0.045080936656895276
1809,0.2480341594078227
1818,0.00120765016010374
1819,6.121242203707834E-6
1855,6.980972808417825E-4
1861,0.019263447379999438
1862,0.021537721246789706
1864,6.667988784629456E-5
1867,1.0434820115488268E-4
1872,0.008949336039036106
1874,0.12178371626356733
1876,0.10913200642409347
1884,0.010470428296562343
1892,0.00853346896969189
1905,5.186811251791447E-7
1908,0.018150758660537187
1910,3.403171285660734E-4
1917,0.08738101486715039
1919,0.330026531655519
1920,0.06607060026296947
1929,0.014555386960617069
1930,0.10372493790535388
1940,0.10539579721824467
1941,0.19563109274076237
1944,0.0016915564550388556
1948,0.43272346522199084
1950,0.34344203925544364
1953,2.2573342169733616E-4
1957,0.06331691035686206
1965,0.0653395246059153
1967,0.004746342167796492
1974,0.005526404820834679
1988,6.90504746124079E-4
1992,0.0017851837497183767
1996,0.4753360236742488
1999,0.017850690001456674
2005,0.31925146745596855
2007,0.03574493321048689
2016,0.038126559797002815
2031,0.00700553155358117
2034,4.178988401261824E-6
2041,0.017464539240759726
2045,0.10565245525689985
2049,3.084324739984872E-4
2054,0.008038152076668517
2056,0.3749734884146865
2057,0.004322675735412305
2060,0.04799300474951949
2065,0.17572948184345394
2067,0.16498326782997527
2070,2.5527960785558583E-5
2075,0.04710114158015611
2094,0.014161442583880645
2096,0.06169647121398751
2099,0.015511220826466351
2101,0.44469274681033977
2106,0.7156072543516548
2107,0.02507701993596057
2111,0.2712358573028011
2116,0.0052233862119258
2125,0.04799540994801973
2128,0.19651155984902666
2131,0.6032209487153841
2142,0.19993479034656392
2151,0.3102061702651894
2157,0.13582057668829708
2160,0.1780632610002666
2170,0.049929624939878285
2174,0.08965779590192133
2177,0.2149931738764621
2186,0.06387188094029575
2189,0.15877739270379002
2192,0.05439598701346427
2210,0.16918008346741656
2214,0.0967868623884289
2216,0.14424223872376737
2228,1.543147571816108E-4
2230,0.10318016279806594
2236,0.26584002468271434
2253,0.0891155869820072
2255,0.03745828783753553
2256,0.02304385711330935
2267,0.1165445259544512
2275,5.174313492242153E-5
2279,0.11806268866616929
2283,0.0072035702995790814
2286,7.364533651486269E-5
2289,0.2686674611783767
2291,0.29955203805542757
2296,0.17459532677764447
2302,0.004032024118827752
2307,0.12601823006835097
2309,0.2430021004733595
2320,0.6031006902479368
2323,0.033563145308494684
2332,0.010638217347557051
2346,0.01346871732624514
2348,0.0012090807021382845
2353,0.4412032940528798
2373,0.0173269483437919
2392,0.01818118760340813
2393,0.25212145225323224
2402,0.40909237244216456
2415,0.06133638761741968
2420,0.7782684940678997
2421,0.26396581269496283
2424,0.12306853303076658
2428,0.04773572166558712
2431,0.7381859355883847
2433,0.16469162698906553
2437,0.6446398700631077
2440,0.5690081694438942
2441,0.07578883909917501
2442,0.030990354860480858
2443,5.756500175313352E-4
2445,0.9226644336926962
2455,0.03136179263419121
2459,0.007922402895707335
2464,0.004738726948595685
2469,1.907416267102291E-4
2487,0.07283807461782436
2490,0.1668897856511394
2504,0.004337599650881731
2507,0.034115932993013715
2518,0.002449001471027392
2521,0.22594495207050005
2529,0.518948451586579
2531,0.49994365392034956
2533,0.03897223189382549
2540,0.05065510750981572
2545,0.012369185926442533
2546,0.08835600569528232
2548,0.23788204992798975
2558,0.04810252654311692
2562,0.1892263398741371
2569,0.7072114803428897
2570,0.16744106751047955
2574,0.05671780618562004
2580,0.18231868692074388
2586,1.2130380383053919E-4
2592,0.39929186227738994
2593,0.43207939340319085
2604,0.008976552175588013
2605,0.004911812348078562
2609,0.007511620248015854
2610,0.021146676726513325
2626,0.38328353513934965
2631,0.014721233893991877
2632,0.5013345082855163
2641,0.005533137692277927
2643,0.06497591081789461
2649,0.0012876535996070024
2651,1.7732334806933055E-5
2664,0.242007766178064
2667,0.06629567704533745
2676,0.044408807608818636
2680,0.08952309510365183
2681,0.031692620623646625
2686,0.036909446567393825
2697,0.1760838895946813
2701,0.042292089302900106
2703,0.07658763959486596
2713,5.319687895181827E-4
2717,0.08786286384364742
2720,6.676720504603712E-4
2725,0.07931950674838598
2727,0.034255011096383084
2729,0.003792047766626249
2730,0.15067223551323516
2739,0.0033869798129053936
2741,0.18719609197249
2742,0.002300950408896329
2743,0.07277516270244719
2745,0.008431713501898778
2746,0.11669999163641687
2747,0.002778010502309332
2748,0.9709867409617573
2749,0.047229042698205194
2750,0.0017709070574465416
2759,3.715717746421876E-5
2766,2.1421869014051535E-8
2776,1.559531540088229E-5
2777,0.2759272926446726
2792,0.21739401981935683
2799,3.632144301117536E-4
2803,2.567423581155442E-8
2814,0.01054298800240204
2819,0.05909839105766995
2826,0.3198988049022644
2836,0.017004481519083653
2840,0.005255265740267398
2841,9.086856901680648E-5
2842,0.01778691361727407
2851,0.10148455458810007
2858,0.2084574137611543
2862,9.287034309091074E-5
2864,0.04486791939144529
2866,0.0015265814616581348
2873,0.05101196881405085
2874,0.49665334343402584
2882,5.6045308459234436E-5
2885,0.2537082693291008
2886,0.002846778508618097
2887,0.21701536357961915
2888,0.0026282357676863
2890,0.03699566129716655
2891,0.7968951519531011
2893,0.005561332401875873
2902,0.09283469820032388
2904,0.16018793028125114
2907,0.0013135252850898756
2911,0.118794487061721
2913,2.627775615318346E-5
2914,0.004730979459571017
2917,0.20296648074139007
2926,0.006134124436698183
2929,0.6711284268242101
2934,0.25028548660881406
2938,0.0015976781667305896
2940,0.16047790522248814
2943,0.01287524435674211
2946,0.3941815416507353
2958,4.535526837546945E-5
2962,0.0011149227103308416
2967,0.6591383504283526
2975,0.0010566897601655392
2987,0.327339789837979
2990,1.5748410680186393E-5
2991,0.023280423926891752
3003,1.707025287176309E-4
3005,0.006938636375371629
3017,0.008782455420872975
3020,0.39366923392148406
3021,9.504031145725458E-4
3025,7.569439502706649E-5
3031,0.18672810602203657
3034,0.17062958941951328
3039,0.005142835664160295
3042,7.763689701355572E-5
3043,0.11744874044681136
3045,0.0014383831400288658
3046,0.13718684694360792
3047,0.007094360643233743
3060,5.23138243601635E-6
3064,0.022004834874596934
3067,0.5742181837320913
3071,0.10178688705850814
3072,6.709210987622948E-5
3073,3.418374674799971E-6
3084,0.010587080077638937
3089,0.018721417116737308
3090,0.0017256781661432923
3093,0.00555065946032853
3096,0.053603521639637684
3098,0.18914992124484084
3099,0.25884226836637936
3101,6.94681320019542E-4
3118,0.013280129738779138
3121,0.0165984500880648
3122,0.31330477812228613
3137,0.0024528959644415766
3141,0.6586269948302849
3153,0.015953378225644826
3162,0.008628694951674565
3167,1.2457878772567928E-4
3168,0.2080024456778591
3169,0.1315156832367749
3171,0.011887378095397961
3177,0.11872842881810176
3183,0.15490687323823218
3187,0.12267097097275152
3191,0.19712227852527778
3196,0.08480105713106438
3197,0.005881929820305685
3199,0.08199007031263067
3217,0.013048421840458712
3220,0.06176624978662237
3226,3.659778803610962E-5
3229,0.2412651577986252
3230,0.11365094737964151
3240,0.03134748437749478
3245,0.10295378134964943
3250,0.05091921471100703
3251,0.018077357477041638
3253,0.2340642388794256
3262,0.007784643709564155
3264,2.9384165735124364E-5
3275,0.29275288978362435
3276,0.14099542643212726
3281,0.007890367332148623
3286,0.07284452653272631
3287,0.2532622464281853
3288,0.04369868030356986
3292,0.001181347455915042
3294,0.3669711678425178
3297,8.426470562457078E-4
3299,0.21348102880135458
3305,2.468733269255536E-4
3317,0.008227415517268268
3318,0.6900918217227051
3321,0.29791763099382557
3329,0.22307284730784552
3331,0.28027381596587114
3348,2.280823423771394E-5
3355,1.0960359219528023E-6
3358,0.28755835080129233
3365,1.1777949947289521E-4
3370,0.20014780171505528
3371,1.6824999332588336E-4
3378,7.676754291209162E-8
3384,0.00582910709588009
3386,0.00735366290102969
3391,7.022575524540054E-4
3393,0.03519458267801935
3394,0.006769251109555236
3396,0.3812910767524535
3397,0.07552807652470134
3398,0.977908568742279
3404,0.3136270032173531
3413,0.0072020794946887285
3418,0.025996366033225894
3419,2.2144285457971136E-4
3424,0.0015724643352160617
3429,0.03509641030594012
3430,0.00525724278142085
3431,0.3604380528308329
3432,0.0012232426708176907
3446,0.0011978509635186358
3447,0.07446208220472737
3451,0.005934828277398256
3454,0.031111455835118696
3462,0.07143897554753526
3466,0.03379640081176028
3467,0.19623844250759453
3468,0.20534898858778058
3474,1.1504362495933677E-4
3475,1.0716018544472352E-10
3480,1.0785739673764778E-9
3481,2.5254866032374084E-7
3486,1.5243007826955146E-4
3488,4.569588596934266E-8
3493,5.769763184927008E-4
3495,6.757154421146475E-5
3496,0.008884784682218282
3504,9.221138533656424E-5
3508,4.9079557226606573E-8
3512,0.1891735383411333
3518,6.036987969901974E-4
3523,0.2757663315258399
3528,0.276181379007949
3529,0.0429769196167833
3531,0.20931821510617826
3534,0.020888187573357586
3535,0.26228817525939413
3537,6.791929499912487E-5
3544,1.5258391939502518E-5
3551,0.001914399166623165
3555,2.084228068402573E-5
3574,0.16127309814662097
3577,0.6167250572132603
3579,0.9630855215020553
3584,1.7147744939400513E-11
3591,3.5304467150990287E-7
3594,1.846632102658494E-5
3597,0.001327055433312291
3602,0.04159241162893475
3603,0.12457294725854742
3607,0.20775871462115217
3608,0.589190908554609
3612,8.431449629583728E-9
3617,0.27735447440222166
3620,0.13291673629224302
3622,0.05911363917902762
3625,0.14865103717430553
3629,0.0692785530141052
3631,1.6849837661951452E-4
3635,0.4103752725447591
3636,0.039775285576549
3638,0.05445335860425129
3640,2.6249211678975974E-4
3652,0.17806002918708091
3654,2.2801681439815088E-4
3657,0.28133692441236585
3662,1.412011367567471E-5
3665,0.01017280697199114
3666,0.1625082883077849
3678,0.035906736759861294
3684,0.08378357001241298
3687,0.039639029525515845
3701,0.03678773754455151
3716,0.004587949002953286
3719,8.701960832711696E-4
3722,0.0021235841354395294
3729,6.324646720987396E-5
3733,0.0014470267214483428
3735,0.3609043912009955
3742,0.008037524570074757
3743,6.306412667044085E-4
3753,6.972134943547631E-4
3764,0.011626714303635502
3768,0.006222362082883274
3770,0.4306594760049835
3772,0.11788607191792569
3782,2.003170005598705E-4
3783,0.6074026891267077
3784,0.002498308721181114
3786,0.23945533774131061
3788,0.12283772050889279
3790,1.486377173395876E-6
3806,0.00911144776139041
3812,0.019953159838568553
3814,0.22397146684161234
3815,0.008467886610250412
3819,7.350304095847504E-4
3826,0.2008345888449366
3828,0.09496882842939254
3830,0.03478179504924957
3831,0.007508955763868751
3834,8.578114242583579E-4
3839,0.025691750133382724
3842,0.0559701261157792
3843,0.7392772529385359
3846,0.08654998409806437
3847,0.003229669137550639
3849,0.02270717722197359
3857,0.0527658158655758
3858,0.10301987945989818
3859,7.580206128913204E-5
3860,0.05309489544211473
3863,0.0011514547687664915
3869,0.03905143437391218
3878,0.010768682812174909
3885,0.014202877848846492
3895,8.586560432136119E-5
3896,2.662511885531854E-4
3897,0.029030138794683507
3898,0.06590658459122807
3900,0.30072658301969135
3904,0.6727276065312718
3911,0.0033957154317289144
3916,8.291979936448842E-5
3921,0.052584235852269665
3925,0.13145348844642227
3926,0.016534839917953573
3928,0.008486555608818539
3931,2.12287064259621E-6
3935,0.10310469053227032
3942,1.7486262043318635E-4
3943,0.042212062416342386
3946,0.001029916310701941
3949,4.347036718666282E-4
3953,0.0023226107402634756
3957,3.6087984354378163E-4
3958,0.008780022066039199
3963,0.9349080858975641
3964,0.3097129692460135
3967,0.02249822031945328
3968,0.2635512493195419
3970,0.07299192040324864
3971,0.010115690702943712
3976,0.002103723313691512
3989,1.2630543156144292E-6
3990,0.016276941861970182
4002,2.3603587134858413E-4
4005,0.37667769440035564
4011,0.002456781008970248
4015,2.2059438781130153E-5
4019,1.3651836233390577E-4
4026,1.2995479826851764E-4
4038,0.0396133286455056
4039,1.8238018267512681E-4
4041,9.462671961475656E-5
4044,0.02693513890378768
4051,0.2569652915657542
4054,0.43590500690367306
4059,0.6157353109484704
4060,0.18898974581286138
4074,0.0764712781296762
4076,0.03790959336545281
4080,0.005767839639385554
4081,0.10878698983268466
4082,0.12111955157024538
4084,2.1529509223984835E-5
4086,7.496384871672881E-5
4088,6.267401595408726E-5
4094,0.007553744759561523
4095,0.07894084766647567
4099,0.0076330670860444705
4105,8.510485430255133E-4
4107,0.12676819758518648
4109,0.03889412958144165
4115,0.48429874876225537
4117,0.020452167237297696
4119,9.199378577432995E-5
4122,0.21531269716530715
4128,7.142508417619413E-4
4129,0.023035558649358516
4133,0.016153185518053958
4138,0.022147919413603903
4150,0.05610528803958147
4154,0.005769336867264279
4155,0.049215637510193345
4158,0.012546993169606235
4163,5.864650483926803E-4
4170,0.008992894304579179
4175,0.002312316681041782
4180,0.0026961515154167075
4185,0.07683386688085359
4186,0.4747180094351954
4188,0.02589868582974293
4192,0.024661377438429038
4196,0.06506486052164903
4197,2.519133483175354E-4
4199,0.06583706646948802
4217,0.031717631774086444
4221,0.0955556996227929
4226,0.09740838914578995
4238,0.0011070065766295046
4241,0.25684703978781953
4250,0.019441855148134703
4255,1.5113752968707087E-4
4257,0.24603285134395544
4264,0.024516890476304638
4265,0.3223864985318736
4284,0.3711249676810765
4294,0.012853443367842235
4296,0.09868897830478218
4300,0.057605339342135
4303,0.2956217013194061
4314,0.13820304104813325
4316,5.292674240389391E-4
4331,0.07690444223655578
4338,0.031513380263100174
4344,0.019274494916270885
4363,0.10282752235548327
4377,0.09719719267989535
4378,0.467192172381698
4381,0.25702110144554124
4394,2.491341921613774E-5
4395,0.031063100189842333
4408,0.2098253557070648
4409,0.14863479375005767
4411,0.0034326417261268684
4413,0.004603922725084922
4415,0.01752163440087215
4416,0.042123198197248635
4418,0.05037210825331936
4421,0.02778001857659034
4424,3.9706567765364906E-4
4425,0.5532477234943664
4439,0.03455235742595673
4442,1.3519779712577155E-5
4444,3.843657171642733E-4
4445,0.09324868577683305
4448,0.1248120185727657
4452,0.03537081789012295
4456,0.13785906835516437
4458,0.09825594927498757
4460,0.001449841545626951
4471,0.31256999644570344
4483,0.24060861481917503
4489,0.04123433682214552
4495,0.011209039992934756
4496,0.30880669362109825
4502,2.495407140168764E-4
4512,0.528826267998496
4513,0.09057151982662437
4515,0.1488863429691808
4520,0.0018989415784235204
4522,0.22292768123679707
4532,0.06190369977497439
4552,0.5788102420146843
4571,0.36522124148140483
4572,0.2656834149450853
4581,0.005049326937765166
4583,0.014377059815333899
4584,2.8607028163763566E-4
4586,3.51670180519039E-4
4592,0.11036521595963887
4598,0.014257081967109193
4605,0.26722562142799855
4610,0.0022890563581087976
4616,0.25584247428570883
4629,0.005143949085035462
4631,0.33915636230233775
4642,0.2644210158334526
4646,0.001948470974622436
4651,0.01067599416686568
4659,0.1379227869717054
4662,0.15419539104484636
4663,0.16557026290355487
4665,0.07833614315262476
4668,0.003295502502256665
4670,0.7358895631402697
4673,0.6175294870101988
4674,0.1318642467384802
4682,0.22959670526907053
4688,0.18024233461102937
4696,1.9836564409081674E-5
4699,0.013676899637583098
4703,0.05627445977061305
4709,0.15697460805465635
4718,0.013983491074118268
4725,0.05266680727866946
4732,0.06326570710824227
4741,0.003405443692141674
4743,0.46127266666915134
4754,0.0884549557330359
4755,2.425127909464834E-7
4763,0.011505524430871106
4764,0.040067356639252316
4778,0.007111675472493636
4781,3.1538225314263E-4
4785,0.05575086959953784
4791,0.003953732721632979
4795,0.08389353436773128
4797,0.371706247285808
4805,0.022857965500865184
4806,1.2049166920155644E-4
4807,3.2151621581410255E-7
4814,0.025586830958900287
4818,0.07826342561911388
4819,0.06629298597228868
4823,0.21534610761461964
4830,0.0012863856746675843
4845,0.12204342753968765
4846,0.0063126934431653485
4847,0.038612948268988034
4848,0.11141376033134054
4856,0.315910267293426
4861,0.13834231042603048
4866,0.0374820314488405
4869,0.14596129739390687
4873,0.07367122232574985
4881,0.10992089849016069
4886,0.06670464816849295
4893,0.3125405327313203
4895,0.09345081027804109
4896,0.9965855640556743
4899,1.8217223118951321E-6
4902,0.02295284647566904
4908,0.1650882092145972
4915,0.004709374402503637
4923,0.11366031387439238
4925,0.8459228616098369
4929,4.494412483489395E-5
4931,5.147235706357417E-4
4934,0.027669625863191435
4936,0.0839016640401673
4937,3.8771455106320326E-4
4941,0.8270011369762102
4942,0.02657895719558242
4943,0.383811206157285
4944,0.001462517779119136
4949,0.0031011970230018578
4950,0.7908458469490344
4956,5.672600842909723E-7
4968,0.02227939473353255
4969,0.0011899344889638446
4974,3.503387162292696E-5
4984,0.023759098493638563
4987,0.45451760172683087
4988,9.816219648680545E-8
4991,0.19997037018635566
4995,0.1491280136692281
5002,0.3409995111328454
5018,0.1306880304099285
5025,0.004956193404249908
5033,0.0015901516709871154
5034,0.042458775835007505
5038,0.8993012618734614
5044,0.0021268638024041506
5048,0.1520157034983351
5049,0.04040732782715392
5055,0.002839961497800086
5074,8.083804382021756E-4
5080,0.25163204452351245
5081,0.09825221650478196
5084,0.028595794989658908
5086,0.0013106623776333985
5088,1.0593688413686283E-4
5097,0.16821336085805874
5098,0.007589486647410031
5099,0.15095413653502024
5104,0.11904051162436176
5105,8.440755019515962E-4
5110,0.0017348381964750416
5111,0.1507170948782235
5115,5.964619784902006E-5
5123,0.11070958016135059
5135,0.0014268520406410785
5143,0.1508328015127701
5146,0.6886405740026895
5150,0.0043803447856331475
5158,0.012449918618794307
5170,0.1583353803360557
5173,0.07394739389094812
5175,8.858475375590537E-4
5180,0.0195651855297073
5184,0.5367589975386189
5186,0.20600545051129654
5187,9.5046528555103E-4
5189,0.006888486469982167
5193,1.2823900410393373E-5
5198,0.026514967793242007
5199,0.016645399554585695
5200,2.3195652920625905E-5
5203,0.020797088299923407
5205,0.003633850836022361
5206,0.005286127640690377
5219,0.0976878126270731
5223,0.2288215640972377
5227,1.3267263880279885E-4
5230,1.0300814589335245E-5
5238,0.005417051295080326
5244,0.022224538908742163
5245,0.129728015773195
5246,0.009592424772355605
5247,9.672583353514474E-5
5250,0.008405339815275263
5256,0.4954123881014287
5258,0.5462146058353906
5260,0.200660411893567
5262,0.416066488781158
5274,3.5653127330957303E-6
5275,0.005217848105023106
5281,0.005164472365061183
5287,0.3440584267626189
5290,1.264394025710378E-4
5297,0.0024007854930459525
5305,0.005796999327189213
5307,0.07280210554426575
5308,0.36861520521716584
5309,1.1308670858072381E-4
5316,0.17090650611537123
5317,0.6337108168697207
5329,0.32062303585787855
5346,0.01565309346654536
5349,0.10636969336601326
5350,5.727003022927565E-5
5352,1.8852173699557406E-4
5355,0.005275557995906885
5362,0.7300426371359764
5363,0.12425373801760656
5365,0.029214187407946453
5370,0.0032730396109682254
5374,8.259571591758815E-4
5375,0.008244307721437263
5379,0.002602676456908302
5382,0.01464485241684083
5388,0.26660140356838796
5393,0.16956550891935873
5403,0.003241429244318881
5421,0.005054111833742836
5426,0.06244077143351163
5428,0.03250749918571969
5429,0.09536156310308577
5447,0.08751918688947735
5450,0.09124961371499932
5451,0.48715430713375935
5460,0.6939919669642224
5462,0.21084431270286827
5463,0.0016292866069337912
5471,0.14426455116998196
5478,0.1798936042658889
5485,0.08997234312038738
5488,0.004827580142472575
5495,0.36883376759992775
5498,0.8622534611504625
5504,0.15991877382240763
5505,0.0013463798010975303
5507,0.03863310819792259
5509,0.37971057139138464
5521,0.04079738745010778
5523,0.28161035322540745
5533,0.1889138348126097
5544,0.019112600054294084
5548,0.34824968748988827
5551,0.5172309314934347
5555,0.005532381404920612
5576,0.0191466597285156
5581,0.03386095351967709
5582,0.9621702537793304
5583,0.11403191838775437
5584,0.03394459391534146
5589,0.0029732755278056733
5590,0.03494583224267761
5595,0.0340176627378043
5598,0.07643199732767969
